SYMBOL,EXPIRY_01,EXPIRY_02,EXPIRY_03,EXPIRY_04,EXPIRY_05,EXPIRY_06,EXPIRY_07,EXPIRY_08,EXPIRY_09,EXPIRY_10,EXPIRY_11,EXPIRY_12,EXPIRY_13,EXPIRY_14,TIMESTAMP,EXPIRY_15,EXPIRY_16,EXPIRY_17,EXPIRY_18,EXPIRY_19,EXPIRY_20,EXPIRY_21
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/10/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,1/10/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/13/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,1/13/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/14/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,1/14/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/15/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,1/15/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/16/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,1/16/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/17/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,1/17/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/20/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,1/20/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/21/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,1/21/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/22/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,1/22/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/23/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,1/23/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/24/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,1/24/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/27/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,1/27/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/28/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,1/28/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/29/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,1/29/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/30/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,1/30/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,1/31/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,1/31/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/1/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/1/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/3/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/3/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/4/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/4/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/5/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/5/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/6/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/6/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/7/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/7/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/10/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/10/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/11/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/11/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/12/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/12/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/13/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/13/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/14/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/14/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/17/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/17/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/18/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/18/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/19/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/19/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/20/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/20/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/24/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/24/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/25/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/25/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/26/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/26/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/27/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/27/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,2/28/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,2/28/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/2/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/2/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/3/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/3/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/4/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/4/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/5/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/5/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/6/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/6/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/9/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/9/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/11/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/11/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/12/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/12/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/13/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/13/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/16/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/16/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/17/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/17/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/18/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/18/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/19/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/19/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/20/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/20/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/23/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/23/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/24/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/24/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/25/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/25/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/26/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/26/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/27/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/27/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/30/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/30/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,3/31/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,3/31/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,4/1/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,4/1/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,4/3/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,4/3/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,4/7/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,4/7/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,4/8/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,4/8/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,4/9/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,4/9/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,4/13/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,4/13/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,4/15/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,4/15/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,4/16/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,4/16/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,4/17/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,4/17/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,4/20/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,4/20/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,4/21/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,4/21/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,4/22/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,4/22/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,4/23/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,4/23/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,4/24/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,4/24/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,4/27/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,4/27/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,4/28/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,4/28/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,4/29/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,4/29/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,4/30/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,4/30/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/4/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/4/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/5/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/5/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/6/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/6/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/7/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/7/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/8/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/8/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/11/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/11/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/12/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/12/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/13/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/13/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/14/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/14/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/15/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/15/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/18/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/18/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/19/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/19/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/20/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/20/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/21/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/21/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/22/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/22/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/26/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/26/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/27/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/27/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/28/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/28/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,5/29/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,5/29/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/1/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/1/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/2/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/2/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/3/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/3/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/4/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/4/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/5/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/5/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/8/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/8/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/9/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/9/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/10/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/10/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/11/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/11/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/12/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/12/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/15/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/15/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/16/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/16/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/17/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/17/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/18/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/18/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/19/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/19/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/22/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/22/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/23/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/23/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/24/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/24/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/25/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,100,100,100,6/25/2020,100,100,100,100,100,100,100
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/26/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,6/26/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/29/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,6/29/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,6/30/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,6/30/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/1/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/1/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/2/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/2/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/3/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/3/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/6/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/6/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/7/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/7/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/8/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/8/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/9/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/9/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/10/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/10/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/13/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/13/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/14/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/14/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/15/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/15/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/16/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/16/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/17/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/17/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/20/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/20/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/21/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/21/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/22/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/22/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/23/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/23/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/24/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/24/2020,100,100,100,200,500,500,500
BANKNIFTY,100,100,100,100,100,100,100,100,100,100,,,,,7/27/2020,,,,,,,
NIFTY,50,50,50,50,50,50,50,50,50,50,100,500,100,100,7/27/2020,100,100,100,200,500,500,500
